id,timestamp,email,fullname,firstname,surname,friends,teachers
624,11:41:38 PM,wheeler.karissa@madisonps.org,Karissa Wheeler,Karissa,Wheeler,Kaylee Vincent|Isla Pope|Virginia Griffin|Audrina Sheppard|Jason Benitez,Mr. Schaefer|Mrs. Lam|Mrs. Blackburn
625,4:35:30 AM,cantu.alannah@madisonps.org,Alannah Cantu,Alannah,Cantu,Ryland Richard|Nasir Warren|Hunter Mckenzie|Nathan Wright|Jayvon Finley,Mrs. Mcmillan|Mr. Cook|Mr. Gillespie
626,8:04:04 PM,jacobs.abel@madisonps.org,Abel Jacobs,Abel,Jacobs,Adriana Buck|Audrina Sheppard|Yareli Irwin,Mr. Morrow|Mrs. Schaefer|Mrs. Drake|Mr. Vasquez
627,4:35:05 AM,nolan.roger@madisonps.org,Roger Nolan,Roger,Nolan,Amelia Buckley|Lydia Owens|Patrick Meza|Cassie Valentine,Mrs. Holt|Mrs. Reid|Mrs. Parsons
628,1:52:30 PM,choi.saige@madisonps.org,Saige Choi,Saige,Choi,Nickolas Mays|Andy Olson|Hazel Morrison|Leonard Campbell|Ali Pearson,Mr. Collins|Mrs. Wall|Mrs. Flynn|Mrs. Strong|Mrs. Maddox
629,3:22:30 AM,underwood.tianna@madisonps.org,Tianna Underwood,Tianna,Underwood,Jovani Arellano|Javion Weiss|Gabriella Leach|Johan Carr|Jair Carson,Mr. Lucero|Mr. Graham|Mrs. Wood|Mr. Braun|Mr. Lowe
630,7:57:22 PM,lozano.wesley@madisonps.org,Wesley Lozano,Wesley,Lozano,Lillianna Logan|Shaun Knight|Darrell Mcintosh|Lara Choi|Yamilet Collins,Mr. Lucero|Mr. Merritt|Mrs. Harvey|Mr. Morrow|Mrs. Chavez
631,11:44:05 PM,sandoval.zavier@madisonps.org,Zavier Sandoval,Zavier,Sandoval,Reece Hayden|Darrell Mcintosh|Martha Harper|Zaiden Hill|Addison Best,Mr. Graham
632,8:03:20 PM,moses.reina@madisonps.org,Reina Moses,Reina,Moses,Avah Harding,Mr. Lucero|Mr. Merritt
633,2:09:19 AM,mckenzie.hunter@madisonps.org,Hunter Mckenzie,Hunter,Mckenzie,Alejandro Rosario|Tristan Duncan,Mrs. Hunt|Mrs. Savage|Mrs. Lawson|Mrs. Hunt|Mrs. Flynn
634,3:46:43 AM,robinson.briley@madisonps.org,Briley Robinson,Briley,Robinson,Karissa Wheeler|Howard Lamb|Marin Mills|Emerson Juarez|Casey Hernandez,Mr. Costa|Mr. Huffman|Mr. Campbell
635,2:13:18 PM,kramer.jazmin@madisonps.org,Jazmin Kramer,Jazmin,Kramer,Alaina Rogers|Isaiah Murillo|Peyton Snyder|Cadence Hunt|Aaliyah Burns,Mrs. Holt|Mr. Frazier|Mrs. Sanchez|Mr. Livingston
636,2:34:14 AM,tran.nikolas@madisonps.org,Nikolas Tran,Nikolas,Tran,Keyon Cisneros|Noe Riddle|Devyn Fitzpatrick,Mr. Campbell|Mrs. Walton|Mrs. Pollard
637,1:55:22 PM,melton.kyle@madisonps.org,Kyle Melton,Kyle,Melton,Danica Hansen|Joslyn Mathews|Raelynn Choi|Joslyn Mathews,Mrs. Pugh|Mr. Farmer|Mrs. Walton
638,3:09:58 PM,bird.muhammad@madisonps.org,Muhammad Bird,Muhammad,Bird,Keon Stone|Morgan Rangel|Tony Graves|Teagan Bush|Nikolas Tran,Mr. Mcfarland|Mrs. Hickman|Mrs. Mosley|Mrs. Wade
639,12:35:31 AM,wilkinson.keyon@madisonps.org,Keyon Wilkinson,Keyon,Wilkinson,Kadence Lester|Lorena Francis|Kameron Blanchard|Nylah York|Thalia Briggs,Mrs. Marquez|Mr. King|Mrs. Mosley
640,4:49:56 PM,powers.rayan@madisonps.org,Rayan Powers,Rayan,Powers,Cristofer Sloan|Carleigh Sparks|Yamilet Collins|Maximus Mckay|Jadiel Kennedy,Mrs. Francis|Mrs. Rollins|Mrs. Oliver|Mrs. Strong|Mr. Morrow
641,5:21:31 PM,shea.joe@madisonps.org,Joe Shea,Joe,Shea,Nikhil Madden|Marley Johnston|Shayla Beck|Amiah Wallace|Tristen Warren,Mrs. Chavez|Mrs. Solomon|Mr. Frazier|Mrs. Parsons|Mrs. Rollins
642,12:04:23 PM,blackburn.abby@madisonps.org,Abby Blackburn,Abby,Blackburn,Joe Spence,Mr. Lucero|Mrs. Oliver|Mr. Roberts|Mr. Kemp|Mr. Carey
643,3:00:11 AM,daugherty.keagan@madisonps.org,Keagan Daugherty,Keagan,Daugherty,Eli Johns|Frances Berry,Mrs. Maddox
644,7:18:33 PM,marsh.melody@madisonps.org,Melody Marsh,Melody,Marsh,Elena Pineda|Lesly Marsh|Jaydan Alvarez|Finnegan Small|Jamie Thornton,Mr. Mcguire|Mr. Edwards
645,11:11:40 PM,waters.joanna@madisonps.org,Joanna Waters,Joanna,Waters,Talia Ingram|Steve Hooper|Raina Noble|Naima Sims|Faith Stokes,Mrs. Conley|Mr. Floyd|Mr. Farmer|Mrs. Braun|Mr. Farmer
646,3:40:27 PM,coffey.bradley@madisonps.org,Bradley Coffey,Bradley,Coffey,Lewis Hester|Aiyana Gordon|Giselle Decker,Mr. Graham|Mr. Roberts|Mr. Miles
647,2:48:06 PM,chapman.tomas@madisonps.org,Tomas Chapman,Tomas,Chapman,Aron Perkins|Keyon Cisneros|Noah Taylor|Trevin Steele,Mr. Gillespie|Mrs. Strong|Mrs. Strong|Mr. Gibson
648,2:14:26 AM,bruce.clarissa@madisonps.org,Clarissa Bruce,Clarissa,Bruce,Urijah Wang|Amirah Liu|Dylan Hughes|Camryn Ali|Nicolas Booth,Mr. Caldwell|Mrs. Savage|Mrs. Luna
649,9:13:55 AM,armstrong.alyssa@madisonps.org,Alyssa Armstrong,Alyssa,Armstrong,Joe Spence|Sidney Grant|Lisa Schmitt|Amare Weiss|Kaydence Fernandez,Mr. Gibson|Mrs. Velez|Mr. Collins
650,1:02:09 PM,chung.damari@madisonps.org,Damari Chung,Damari,Chung,Tianna Underwood|London Blankenship|Peter Shea|Xzavier Martinez|Isla Pope,Mrs. Marquez|Mrs. Hickman|Mr. Willis|Mr. Suarez
651,11:46:00 PM,mccullough.taylor@madisonps.org,Taylor Mccullough,Taylor,Mccullough,Andy Olson|Semaj Braun|Sheldon Little|Amber Ford|Kane Hall,Mr. Rose|Mrs. Harvey|Mrs. Nixon
652,11:14:22 PM,crane.owen@madisonps.org,Owen Crane,Owen,Crane,Max Hubbard,Mrs. Ferrell|Mr. Reed|Mr. Vazquez|Mr. Rose|Mr. Morrow
653,11:11:36 PM,cline.matthias@madisonps.org,Matthias Cline,Matthias,Cline,Darrell Mcintosh|Ronald Beltran,Mrs. Lucas|Mrs. Francis|Mrs. Kane|Mrs. Pugh|Mr. King
654,1:29:37 PM,hoffman.scott@madisonps.org,Scott Hoffman,Scott,Hoffman,Jaylyn Stokes|Braeden Lawson|Shayna Sexton|Finnegan Small|Kenny Dennis,Mr. Vasquez|Mrs. Chang|Mr. Hester|Mrs. Flynn|Mr. Huffman
655,7:20:55 AM,allen.haleigh@madisonps.org,Haleigh Allen,Haleigh,Allen,Roderick Decker|Israel Tucker|Rosemary Strong|Brittany Conway|Elijah Cooley,Mrs. Kane
656,6:05:12 AM,bonilla.danny@madisonps.org,Danny Bonilla,Danny,Bonilla,Keyla Hopkins|Jadyn Gardner|Autumn Zhang,Mrs. Hahn|Mrs. Walton
657,8:24:13 PM,cordova.willow@madisonps.org,Willow Cordova,Willow,Cordova,Eleanor Hahn|Moses Lambert|Ryland Trujillo|Dominique Elliott,Mrs. Solomon|Mrs. Braun|Mr. Suarez|Mr. Lowe|Mr. Cook
658,9:57:42 PM,raymond.caitlyn@madisonps.org,Caitlyn Raymond,Caitlyn,Raymond,Lorena Francis|Monique Schwartz|Andre Gilbert|Jason Choi|Ahmad Meza,Mr. Mcfarland|Mrs. Sanchez|Mr. Costa
659,1:36:24 AM,sellers.kenley@madisonps.org,Kenley Sellers,Kenley,Sellers,Magdalena Yang|Malik Pham|Thalia Simpson|Cristian Lawson|Vance Mccarthy,Mr. Reed|Mrs. Pugh|Mrs. Nixon|Mrs. Hickman
660,6:43:18 PM,mueller.reid@madisonps.org,Reid Mueller,Reid,Mueller,Maggie Carpenter|Mariah Gilmore|Cortez Savage|Pedro Zamora|Noe Riddle,Mrs. Holt|Mrs. Luna|Mrs. Parsons
661,7:58:55 AM,olson.andy@madisonps.org,Andy Olson,Andy,Olson,Nayeli Gibson|Carleigh Espinoza|Amare Weiss|Lena Larson|Jay Nichols,Mrs. Reid|Mrs. Parsons|Mr. Mcguire
662,7:34:54 AM,adams.muhammad@madisonps.org,Muhammad Adams,Muhammad,Adams,Rubi Lara,Mr. Floyd|Mr. Marshall|Mr. Young|Mrs. Hickman
663,10:25:23 PM,dunlap.paulina@madisonps.org,Paulina Dunlap,Paulina,Dunlap,Toby Gardner|Natalya Hickman,Mrs. Hickman|Mrs. Wood|Mrs. Wall
664,8:49:41 AM,spencer.savannah@madisonps.org,Savannah Spencer,Savannah,Spencer,Tobias Chase|Andres Mendez|Brogan Marquez|Natalya Hendricks|Byron Woodard,Mrs. Schaefer|Mr. Cook|Mr. Mcguire|Mrs. Drake|Mrs. Conley
665,12:54:10 PM,cooper.leroy@madisonps.org,Leroy Cooper,Leroy,Cooper,Raina Noble|Lesly Marsh|Talia Jenkins|Patience Benton|Randy Palmer,Mr. Mcguire|Mr. Rose|Mrs. Hammond|Mr. Kemp|Mrs. Hickman
666,8:42:56 PM,randolph.jocelyn@madisonps.org,Jocelyn Randolph,Jocelyn,Randolph,Charlotte Burns|Miley Merritt|Keshawn Reese,Mrs. Wood|Mrs. Pollard|Mrs. Harvey|Mr. Suarez|Mr. Cook
667,9:40:34 PM,brewer.sophia@madisonps.org,Sophia Brewer,Sophia,Brewer,Rocco Church|Donna Andrews|Ireland Fitzgerald|Zayden Oconnell,Mr. Campbell
668,4:15:38 AM,zamora.julian@madisonps.org,Julian Zamora,Julian,Zamora,Johnathan Cabrera|Kristian Proctor|Brycen Golden|Natalya Hendricks|Ingrid Cantu,Mrs. Strong|Mrs. Savage
669,6:54:03 PM,tyler.rodolfo@madisonps.org,Rodolfo Tyler,Rodolfo,Tyler,Tatiana Sexton|Anika Krause|Zayden Oconnell|Cadence Hunt|Tara Fischer,Mr. Huffman|Mrs. Walton|Mr. Mcguire|Mr. Terrell|Mr. Cook
670,4:27:22 PM,juarez.emerson@madisonps.org,Emerson Juarez,Emerson,Juarez,Damion Stone|Scarlett Ray|Javion Weiss|Seth Woods|Yadiel Roberson,Mrs. Walton|Mrs. Marquez|Mr. Merritt
671,8:51:57 AM,cisneros.keyon@madisonps.org,Keyon Cisneros,Keyon,Cisneros,Braeden Lawson|Jolie Horne|Tommy Vega|Carlee Lane|Benjamin Huff,Mr. Caldwell|Mr. Gentry|Mr. Young|Mr. Vazquez
672,7:12:16 AM,dean.nathaly@madisonps.org,Nathaly Dean,Nathaly,Dean,Jayla Martinez,Mr. Merritt|Mrs. Wall|Mrs. Luna
673,10:42:40 AM,schultz.marely@madisonps.org,Marely Schultz,Marely,Schultz,Brogan Marquez|Libby Sawyer,Mr. Gonzales|Mr. Schaefer|Mrs. Lam
674,7:49:59 AM,cantrell.eric@madisonps.org,Eric Cantrell,Eric,Cantrell,Jorge Contreras|Quentin Gray|Marie Shannon|Dylan Reed|Hector Marks,Mrs. Harvey|Mr. Suarez|Mrs. Gutierrez|Mrs. Kane
675,5:09:00 PM,kemp.kole@madisonps.org,Kole Kemp,Kole,Kemp,Dylan Bird|Cristian Lawson|Dereon Barrera|Meadow Bell|Kale Massey,Mrs. Francis|Mrs. Lawson|Mr. Rose
676,11:18:47 PM,cook.mohammad@madisonps.org,Mohammad Cook,Mohammad,Cook,Antonio Bright|Elijah James|Maurice Solomon,Mrs. Ferrell|Mrs. Kane|Mrs. Reid|Mrs. Solomon|Mr. Gibson
677,7:55:50 PM,mooney.araceli@madisonps.org,Araceli Mooney,Araceli,Mooney,Steven Mccarty|Carissa Riddle|Rodolfo Tyler|Mike Sherman,Mr. Floyd|Mrs. Ferrell|Mrs. Chavez|Mrs. Solomon|Mr. Lowe
678,3:44:00 AM,moses.jade@madisonps.org,Jade Moses,Jade,Moses,Terry Mcclain|Danika Wiley|Chloe Villegas|Macie Dalton|Joslyn Mathews,Mrs. Francis|Mr. Thompson|Mr. Carey|Mr. Caldwell|Mr. Mcguire
679,7:08:42 AM,carney.jocelynn@madisonps.org,Jocelynn Carney,Jocelynn,Carney,Caitlyn Raymond|Gary Dougherty|Amiah Berger|Shiloh Haney|Dania Benson,Mrs. Wall
680,11:42:48 AM,herman.isaiah@madisonps.org,Isaiah Herman,Isaiah,Herman,Evangeline Walsh|Johnathan Cabrera|Kane Hall|Haiden Mahoney|London Blankenship,Mr. Farmer|Mr. Willis
681,11:09:40 PM,barrera.dereon@madisonps.org,Dereon Barrera,Dereon,Barrera,Jenny Carson|Roderick Decker|Peter Shea|Willow Franco|Deanna Brandt,Mrs. Parsons|Mr. Livingston|Mr. Cook|Mr. Livingston|Mr. Figueroa
682,6:57:21 AM,gomez.jovan@madisonps.org,Jovan Gomez,Jovan,Gomez,Brooks Caldwell,Mr. Collins|Mr. Gonzales|Mrs. Pollard
683,3:47:37 PM,zavala.stanley@madisonps.org,Stanley Zavala,Stanley,Zavala,Mercedes Mccormick|Jaslene Marsh,Mrs. Gutierrez|Mr. Graham|Mrs. Savage|Mr. Livingston
684,1:21:14 PM,shea.chasity@madisonps.org,Chasity Shea,Chasity,Shea,Aedan Mercer|John Bernard|Briley Robinson|Tripp Bradford|Karissa Wheeler,Mrs. Ferrell|Mr. Webb|Mrs. Luna
685,3:36:30 PM,hanson.erik@madisonps.org,Erik Hanson,Erik,Hanson,Frances Berry|Ryan Barton|Melody Villa|Lana Boone|Tyler Browning,Mrs. Pollard|Mrs. Francis|Mrs. Wood
686,12:45:38 PM,macdonald.lane@madisonps.org,Lane Macdonald,Lane,Macdonald,Cristofer Sloan|Vance Mccarthy|Bianca Roberson,Mr. Caldwell|Mrs. Wood|Mrs. Velez|Mr. Vazquez
687,9:00:48 PM,strong.josue@madisonps.org,Josue Strong,Josue,Strong,Raina Noble|Jocelynn Carney|Cadence Hunt|Kamila Bruce,Mrs. Velez|Mrs. Maddox|Mr. Cabrera
688,4:00:29 AM,frank.jessica@madisonps.org,Jessica Frank,Jessica,Frank,Kameron Blanchard|Kael Wiley|Abagail Osborne|Aiyana Gordon|Noelle Santana,Mr. Schaefer|Mr. Lowe|Mrs. Flynn|Mr. Young|Mrs. Chavez
689,10:55:38 AM,blair.mckinley@madisonps.org,Mckinley Blair,Mckinley,Blair,Jaydon Andrade|Josue Strong|Roman Yates|Jason Lin|Skyler Watkins,Mr. Edwards|Mr. Young|Mrs. Hammond|Mr. Cabrera|Mr. Rose
690,1:32:12 PM,poole.macie@madisonps.org,Macie Poole,Macie,Poole,Trevin Steele|Trace Higgins|Chasity Shea|Michaela Gibbs|Carla Meza,Mr. Rose|Mrs. Velez|Mrs. Reid|Mr. Miles|Mr. Floyd
691,8:02:47 PM,barajas.aaden@madisonps.org,Aaden Barajas,Aaden,Barajas,Cannon Lee|Roderick Decker|Jude Reese|Wade Gillespie|Noe Riddle,Mrs. Kane
692,4:07:33 PM,sheppard.audrina@madisonps.org,Audrina Sheppard,Audrina,Sheppard,Tommy Cabrera,Mrs. Marquez|Mr. Dorsey
693,6:18:06 PM,choi.jason@madisonps.org,Jason Choi,Jason,Choi,Tara Fischer|Amare Weiss,Mr. Gibson|Mr. Edwards|Mrs. Wall|Mr. Farmer|Mrs. Wade
694,3:44:26 PM,richard.rylan@madisonps.org,Rylan Richard,Rylan,Richard,Harley Johns|Jason Benitez|Braeden Lawson|Deja Krueger|Darren Mccormick,Mrs. Hammond|Mr. Dorsey|Mrs. Harvey
695,6:30:23 PM,hester.lewis@madisonps.org,Lewis Hester,Lewis,Hester,Yandel Carey|Cynthia Porter|Hazel Morrison|Jorge Contreras|Addison Best,Mr. Vazquez|Mrs. Chavez|Mr. Patrick|Mrs. Oliver
696,5:45:59 PM,vincent.miah@madisonps.org,Miah Vincent,Miah,Vincent,Yamilet Rowe|Cadence Hunt|Mia Navarro,Mrs. Strong|Mr. Patrick|Mrs. Costa
697,1:32:06 PM,mills.marin@madisonps.org,Marin Mills,Marin,Mills,Van Washington|Madeleine Benson|Tara Schmidt|Gavin Foster,Mr. Lucero|Mr. Terrell|Mrs. Wood
698,3:49:02 AM,valentine.kaia@madisonps.org,Kaia Valentine,Kaia,Valentine,Martha Harper|Casey Hernandez|Rory Goodman|Julie Cardenas|Jakob Orr,Mr. Cook|Mr. Suarez|Mrs. Gutierrez|Mr. Mcfarland
699,10:01:26 PM,jarvis.zara@madisonps.org,Zara Jarvis,Zara,Jarvis,Zachary Perry|Noe Riddle|Leonidas Tyler|Marcos Hodges|Vaughn Mckinney,Mr. Reed|Mr. Young|Mr. Willis
700,9:34:49 PM,york.nylah@madisonps.org,Nylah York,Nylah,York,Amelie Griffin|Urijah Wang|Kimberly Hatfield|Jarrett Perry|Jaylyn Strong,Mr. Frazier|Mrs. Blackburn|Mrs. Blackburn|Mrs. Chavez|Mr. Roberts
701,2:53:41 PM,gaines.ada@madisonps.org,Ada Gaines,Ada,Gaines,Josue Lucero|Yasmin Burgess|Marlie Garza|Harold Hancock|Shayla Beck,Mrs. Lam|Mrs. Parsons|Mrs. Hickman|Mrs. Chang|Mr. Costa
702,2:30:28 PM,cortez.rodrigo@madisonps.org,Rodrigo Cortez,Rodrigo,Cortez,Tamia Nunez,Mr. Richmond|Mrs. Schaefer|Mr. Montoya|Mrs. Pugh|Mrs. Reid
703,4:46:38 AM,silva.howard@madisonps.org,Howard Silva,Howard,Silva,Tristan Duncan|Charlie Glenn,Mr. Cook
704,5:16:09 PM,wise.hazel@madisonps.org,Hazel Wise,Hazel,Wise,Halle Green|Tanya Finley|Leonard Campbell|Martha Harper|Terry Mcclain,Mrs. Walton|Mr. Gonzales
705,6:10:37 PM,huff.benjamin@madisonps.org,Benjamin Huff,Benjamin,Huff,Audrina Sheppard|Claire Moreno|Andy Olson|Noah Buck|Amelie Griffin,Mr. Webb|Mrs. Rollins|Mr. Thompson|Mr. Floyd|Mr. Braun
706,9:32:26 AM,gray.quentin@madisonps.org,Quentin Gray,Quentin,Gray,Macie Poole|Caleb Dillon|Nathan Wright,Mrs. Mosley|Mrs. Walton|Mr. Patrick
707,2:29:44 PM,jackson.johnny@madisonps.org,Johnny Jackson,Johnny,Jackson,Joe Shea|Gia Love|Chloe Villegas|Allie Hall,Mr. Mcguire|Mr. Collins|Mr. Roberts|Mrs. Ferrell
708,11:10:25 AM,hogan.maximo@madisonps.org,Maximo Hogan,Maximo,Hogan,Matilda Hickman|Fatima Hall|Dangelo Mcintosh|Joe Shea|Thalia Simpson,Mr. Montoya|Mr. Collins|Mr. Vazquez
709,8:37:02 AM,banks.nyasia@madisonps.org,Nyasia Banks,Nyasia,Banks,Camila Hayden|Tripp Bradford|Cloe Holden|Tori Summers|Carolyn Roy,Mr. Kemp|Mrs. Costa|Mrs. Hammond
710,4:22:57 PM,webb.mireya@madisonps.org,Mireya Webb,Mireya,Webb,Easton Allison|Tatiana Sexton|Jalen Hart|Shiloh Haney|Corinne Bolton,Mrs. Blackburn|Mr. Dorsey|Mr. Floyd|Mr. Figueroa
711,11:19:39 PM,moses.jasiah@madisonps.org,Jasiah Moses,Jasiah,Moses,Cadence Jacobs|Romeo Carrillo|Melody Marsh|Elias Lynn|Scott Hoffman,Mr. Caldwell|Mrs. Oliver|Mr. Cook
712,10:48:42 PM,mack.javion@madisonps.org,Javion Mack,Javion,Mack,Makaila Clay,Mr. Mcguire|Mrs. Mcmillan|Mrs. Pollard|Mrs. Pollard|Mrs. Wall
713,9:25:55 AM,blanchard.kameron@madisonps.org,Kameron Blanchard,Kameron,Blanchard,Jadyn Gardner|Malakai Ochoa,Mr. Hester|Mrs. Harvey|Mr. Schaefer|Mrs. Blackburn|Mr. Edwards
714,5:58:29 AM,love.gia@madisonps.org,Gia Love,Gia,Love,Cynthia Porter|Nyasia Banks|Kimberly Hatfield|Bradyn Meyers|Waylon Rosario,Mr. Edwards|Mr. Huffman|Mrs. Bentley|Mr. Marshall|Mrs. Conley
715,5:44:26 PM,vincent.kaylee@madisonps.org,Kaylee Vincent,Kaylee,Vincent,Aiyana Gordon|Leroy Cooper|Urijah Wang|Halle Green|Monserrat Tapia,Mrs. Mosley
716,2:37:16 PM,mendez.andres@madisonps.org,Andres Mendez,Andres,Mendez,Gracie Grimes|Billy Choi|Denzel Kelley,Mr. Campbell|Mr. Gentry
717,11:20:25 PM,norris.amare@madisonps.org,Amare Norris,Amare,Norris,Tatum Gentry|Lana Boone|Urijah Wang|Julianne Lindsey,Mrs. Nixon|Mrs. Pugh|Mrs. Gutierrez|Mr. Frazier|Mr. Mcguire
718,11:48:08 AM,ware.shania@madisonps.org,Shania Ware,Shania,Ware,Lane Macdonald|Salvatore Sloan|Cohen Benton|Andre Gilbert|Jared Norman,Mr. Farmer|Mr. Schaefer|Mr. Cook
719,11:07:48 AM,osborne.abagail@madisonps.org,Abagail Osborne,Abagail,Osborne,Vaughn Mckinney|Emiliano Clements|Kaiya Frye|Sidney Grant|Maren Montgomery,Mr. Thompson|Mrs. Hahn|Mr. Figueroa|Mr. Marshall
720,9:48:38 PM,ware.jimmy@madisonps.org,Jimmy Ware,Jimmy,Ware,Thalia Simpson|Owen Beard|Kevin Houston|Yadiel Roberson|Jacob Neal,Mrs. Hickman|Mrs. Hickman|Mrs. Conley
721,3:25:16 AM,ware.wyatt@madisonps.org,Wyatt Ware,Wyatt,Ware,Matthias Cline|Damari Chung|Danny Bonilla|Fletcher Hanna|Brooks Ford,Mr. Kemp|Mr. Cook|Mr. Patrick
722,5:13:53 PM,barton.ryan@madisonps.org,Ryan Barton,Ryan,Barton,Eliezer Sweeney,Mr. Cook|Mrs. Wall|Mrs. Chang|Mrs. Solomon
723,1:09:16 PM,bird.dylan@madisonps.org,Dylan Bird,Dylan,Bird,Jason Choi|Javion Mack,Mrs. Costa|Mr. Cabrera|Mrs. Sanchez
724,6:51:52 AM,oconnell.zayden@madisonps.org,Zayden Oconnell,Zayden,Oconnell,Pierce Pittman|Jane Logan|Willow Franco|Marlie Mccall|Roger Nolan,Mrs. Lawson|Mr. Webb|Mr. Suarez|Mrs. Drake|Mrs. Walton
725,9:02:07 PM,villa.melody@madisonps.org,Melody Villa,Melody,Villa,Tate Wilson|Kylan Wells|Cristofer Sloan|Yasmin Hodge|Jakob Orr,Mrs. Parsons|Mrs. Wade|Mrs. Costa|Mr. Collins|Mr. Huffman
726,7:02:49 AM,lee.cannon@madisonps.org,Cannon Lee,Cannon,Lee,Eliana Mcmillan|Kaiya Frye|Hamza Harmon,Mr. Rose|Mr. Carey|Mrs. Drake|Mrs. Mosley|Mr. Miles
727,6:10:26 PM,keith.samuel@madisonps.org,Samuel Keith,Samuel,Keith,Keyla Hopkins|Julie Cardenas|Harper Olsen|Maddox Roman,Mrs. Flynn
728,12:49:12 PM,roberson.tristian@madisonps.org,Tristian Roberson,Tristian,Roberson,Amelie Griffin|Joe Beck|Nylah York|Lara Choi|Reynaldo Bartlett,Mrs. Hickman|Mrs. Ferrell
729,11:16:12 AM,rogers.abram@madisonps.org,Abram Rogers,Abram,Rogers,Lamar Murillo|Princess Bentley|Steve Hooper|Ramiro Lee|Kane Hall,Mrs. Lucas|Mrs. Strong|Mrs. Braun|Mr. Frazier|Mrs. Wade
730,10:48:17 PM,bennett.elaina@madisonps.org,Elaina Bennett,Elaina,Bennett,Matthias Cline|Cynthia Porter|Cassie Valentine|Cristian Lawson|Beau Camacho,Mrs. Hunt|Mr. Collins|Mrs. Wood
731,10:30:59 PM,cervantes.lillie@madisonps.org,Lillie Cervantes,Lillie,Cervantes,Carlee Lane|Kathy Levy|Aleena Watson|Leonel Blackburn|Isiah Crawford,Mr. Patrick|Mrs. Marquez|Mr. Costa|Mrs. Bentley
732,11:14:41 AM,castaneda.jonathon@madisonps.org,Jonathon Castaneda,Jonathon,Castaneda,Serena Gilbert,Mr. Hester|Mr. Willis|Mrs. Lawson
733,5:23:22 PM,valentine.cassie@madisonps.org,Cassie Valentine,Cassie,Valentine,Sofia Rodriguez|Ezequiel Lynn,Mr. Merritt|Mr. Edwards|Mrs. Strong
734,2:44:14 PM,solomon.ryan@madisonps.org,Ryan Solomon,Ryan,Solomon,Roderick Decker|Kayden Everett|Sienna Roy|Cherish Acosta|Cortez Medina,Mrs. Chavez|Mr. Collins|Mr. Thompson|Mrs. Ferrell
735,5:00:09 AM,rivers.danna@madisonps.org,Danna Rivers,Danna,Rivers,Cannon Lee|Halle Green|Amiah Wallace|Tripp Ashley|Coby Davis,Mrs. Holt|Mrs. Parsons|Mrs. Mcmillan
736,5:29:57 AM,todd.easton@madisonps.org,Easton Todd,Easton,Todd,Bianca Roberson|Josue Strong|Joshua Ferrell,Mr. Dalton|Mrs. Mosley|Mr. Lucero|Mrs. Chang|Mrs. Lam
737,7:44:20 AM,savage.cortez@madisonps.org,Cortez Savage,Cortez,Savage,Colt Larsen|Randy Palmer|Abagail Osborne|Kaiya Frye,Mrs. Mcmillan|Mrs. Drake|Mr. Richmond|Mr. Rose|Mr. Gentry
738,6:53:58 PM,rojas.anika@madisonps.org,Anika Rojas,Anika,Rojas,Kristian Serrano|Janet Schultz|Kyla King|Ezequiel Walls|Robert Watson,Mrs. Marquez|Mrs. Holt|Mr. Edwards|Mr. Mcfarland|Mr. Edwards
739,1:41:35 PM,evans.duncan@madisonps.org,Duncan Evans,Duncan,Evans,Juliet Chaney|Jarrett Perry|June Lopez|Samara Schmitt|Alex Bentley,Mrs. Harvey
740,9:02:45 AM,miller.andrea@madisonps.org,Andrea Miller,Andrea,Miller,Darren Mccormick|Evie Thornton|Jasiah Moses|Meadow Bell|Peyton Snyder,Mr. Montoya|Mr. Graham
741,2:45:04 PM,alvarez.jaydan@madisonps.org,Jaydan Alvarez,Jaydan,Alvarez,Tyler Browning|Denzel Kelley|Preston Kaufman|Ann Hanson|Jorden Bray,Mr. Thompson|Mr. Miles|Mrs. Lucas|Mrs. Gutierrez|Mr. Hester
742,10:17:25 AM,kidd.imani@madisonps.org,Imani Kidd,Imani,Kidd,Patience Benton,Mr. Huffman|Mrs. Pugh|Mr. Miles
743,9:39:11 AM,parsons.lucian@madisonps.org,Lucian Parsons,Lucian,Parsons,Rihanna Pacheco|Jamari Krueger,Mrs. Hammond|Mrs. Nixon|Mr. Caldwell|Mr. Gonzales
744,1:32:57 AM,logan.lillianna@madisonps.org,Lillianna Logan,Lillianna,Logan,Pedro Zamora|Marcel Pacheco|Kaiya Frye|Steven Montoya|Gabriella Leach,Mr. King|Mr. Gillespie|Mrs. Braun
745,2:43:42 PM,hodges.jordon@madisonps.org,Jordon Hodges,Jordon,Hodges,Francis Duarte|Gabrielle Underwood|Giada Gaines|Noelle Santana|Izabelle Blake,Mr. Campbell|Mr. Hester|Mr. Miles
746,2:52:08 AM,hutchinson.jayden@madisonps.org,Jayden Hutchinson,Jayden,Hutchinson,Elaina Bennett|Katelyn Benton|Rodney Mcguire,Mrs. Luna|Mrs. Walton|Mrs. Hammond|Mrs. Wood
747,6:13:14 AM,melton.braelyn@madisonps.org,Braelyn Melton,Braelyn,Melton,Caitlyn Raymond|Alexus Vaughn|Claire Moreno|Tristian Glass,Mr. Cook|Mr. Carey|Mrs. Gutierrez
